def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
10,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.8330,290,239,254.0300
11,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.9290,291,239,252.5000
12,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.3920,292,239,252.1800
13,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.3090,301,242,255.2900
14,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.2850,293,241,254.0500
15,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.8280,284,242,255.4100
16,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.7450,292,239,254.8000
17,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.4840,288,241,255.5600
18,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.0740,292,241,253.7700
19,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.9920,291,240,255.7700
20,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.1870,287,241,253.1600
21,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.2850,286,240,252.2200
22,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.0460,290,239,252.4100
23,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.7600,285,239,250.8400
24,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.4770,303,240,255.1600
25,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.7470,293,242,257.9400
26,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.5580,276,241,252.5200
27,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.7700,295,243,258.4700
28,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.5060,302,235,251.7000
29,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.6740,287,244,256.2100
30,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.6310,287,241,255.1600
31,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.4460,287,240,254.0700
32,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.7090,300,239,255.3500
33,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.1840,289,238,253.8900
34,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.0680,286,239,253.8500
35,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.5090,283,239,253.4300
36,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.1900,281,237,252.6300
37,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.3270,290,241,255.1600
38,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.5710,285,242,255.6900
39,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.2550,291,243,255.9600
40,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.7350,287,237,249.8700
41,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.6040,296,238,252.6100
42,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.0980,297,235,251.6200
43,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.0480,298,241,251.7100
44,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.0220,292,239,254.0100
45,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.8550,282,242,255.8700
46,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.8450,292,237,252.9300
47,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.9470,291,240,253.1500
48,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.7970,291,239,254.5000
49,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.2020,291,238,254.9700
50,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.6760,289,239,254.7700
51,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.1500,294,239,254.4300
52,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.3490,296,236,251.0500
53,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.6850,294,238,251.7000
54,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.5090,291,238,254.2200
55,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.5850,287,242,256.9200
56,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.3440,290,239,253.3700
57,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.2430,280,240,253.5100
58,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.9070,294,237,253.1700
59,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.6430,289,235,249.1300
60,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.6420,282,236,250.4000
61,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.2000,301,242,257.7400
62,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.5160,277,238,250.0800
63,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.2510,287,238,252.8400
64,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,191.6240,293,237,250.4600
65,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,190.7400,298,235,252.6300
66,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,191.5830,297,235,249.4300
67,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.9450,297,238,255.1100
68,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,190.9670,281,236,250.2100
69,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,191.6890,289,238,252.1800
0,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.3670,260,218,229.6900
1,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.3850,270,219,229.7100
2,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.8110,255,216,227.6600
3,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.2360,262,216,226.5700
4,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.2950,255,217,227.6800
5,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.8570,250,217,228.2000
6,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.7290,264,218,228.2000
7,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.8630,260,213,227.5300
8,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.6830,259,217,229.2300
9,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.2550,257,216,229.4800
10,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.0120,271,215,228.1600
11,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.8820,254,218,230.0300
12,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.0260,261,216,228.0800
13,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.1670,260,216,230.9800
14,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.8630,268,216,226.9500
15,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.9330,262,218,230.0200
16,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.1820,258,217,229.1100
17,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.0000,256,217,228.4300
18,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.9240,263,218,230.3000
19,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.5540,264,217,231.2400
20,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.4080,259,215,226.6700
21,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.5050,267,219,230.6300
22,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.8610,258,217,230.1000
23,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.5810,259,217,227.7800
24,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.4990,257,218,229.6200
25,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.7920,255,216,229.6500
26,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.0530,261,216,229.0900
27,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.8780,253,216,227.6500
28,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.3140,270,216,227.3600
29,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.5560,262,217,228.3700
30,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.7160,250,217,229.8000
31,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.5370,265,216,227.6400
32,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.7430,251,213,226.9000
33,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.2360,253,215,227.3700
34,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.5410,253,216,227.9300
35,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.6110,263,214,229.7600
36,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.6150,264,214,225.8900
37,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.8680,268,214,227.2000
38,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.4770,256,215,227.8300
39,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.0510,260,215,225.1900
40,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.4300,250,214,224.8600
41,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.3400,255,217,227.2400
42,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.0520,261,218,230.4600
43,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.8790,256,216,226.3400
44,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.3340,261,219,229.6700
45,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.7960,256,215,226.3900
46,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.2900,256,213,224.4400
47,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.1940,254,213,225.0000
48,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.7150,268,217,229.0400
49,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.6240,261,215,225.0200
50,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.9980,263,214,227.9200
51,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.5620,257,215,226.3200
52,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.9400,263,216,229.0300
53,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.5030,254,217,228.0100
54,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.1790,263,214,227.4200
55,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.4860,262,218,231.2100
56,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.4150,263,216,229.3700
57,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.5900,258,215,228.0100
58,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.0840,263,217,227.8200
59,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.4750,255,215,228.7500
60,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,175.5350,271,214,227.5400
61,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.3520,261,216,228.5400
62,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.0080,256,215,229.8300
63,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,175.3160,253,215,226.6400
64,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.2270,262,213,224.6800
65,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.5170,255,215,226.8700
66,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.3030,256,214,227.0200
67,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.6710,255,216,228.1400
68,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.4970,258,217,230.0400
69,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,174.9080,273,215,227.3200
0,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.3350,246,208,219.7200
1,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.0890,247,209,218.8000
2,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.6880,246,209,219.4300
3,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.8790,249,210,220.0700
4,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.4540,250,208,218.2800
5,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.0470,252,209,220.8500
6,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.8290,245,210,220.7400
7,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.9430,240,212,222.3600
8,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.2020,246,207,217.6100
9,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1750,262,210,220.0600
10,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.3380,247,207,217.5800
11,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.4020,244,210,220.7400
12,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1250,248,209,219.9600
13,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.4220,247,210,221.6700
14,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.8560,247,209,218.5300
15,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.9580,251,209,220.8700
16,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.3740,249,208,218.8600
17,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.2610,253,208,220.6400
18,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.8930,255,206,217.5600
19,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.5160,245,209,220.3100
20,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.1320,243,209,219.1700
21,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.7390,242,207,217.2100
22,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.3560,249,212,221.1400
23,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.4840,245,208,218.7600
24,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.8780,240,210,220.8000
25,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.8170,241,208,219.2300
26,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.9410,249,206,216.3600
27,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.9530,241,207,217.7000
28,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.4930,257,208,218.1700
29,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.5270,251,208,220.1000
30,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.7600,238,206,216.8200
31,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.1060,238,207,217.6700
32,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.2020,253,208,220.3200
33,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.8140,238,209,219.3000
34,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.7320,250,207,217.3200
35,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.9540,244,209,219.8100
36,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.4200,246,209,219.9000
37,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.5990,243,208,218.2500
38,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.9360,248,211,221.5400
39,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.8260,257,209,219.6400
40,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.8070,251,209,219.5600
41,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.1370,250,208,220.4800
42,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.1140,252,209,220.8000
43,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.7060,243,208,219.3200
44,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.3860,249,210,220.9300
45,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.4200,247,210,220.6900
46,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.8360,241,207,219.1100
47,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.9250,242,208,216.9200
48,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.2390,254,207,219.8100
49,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.1350,241,209,219.5200
50,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.5750,241,207,216.5800
51,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.6270,241,208,217.0900
52,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.0100,252,208,219.1100
53,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.0330,251,205,218.2000
54,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.1570,239,206,216.7600
55,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.4210,251,208,218.7200
56,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.1960,244,204,216.5800
57,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.6770,249,208,220.6600
58,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.8640,244,208,219.6800
59,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.3110,242,204,215.5100
60,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.3690,246,205,217.3800
61,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.9750,252,206,217.0700
62,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.2750,244,207,217.6900
63,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.0240,243,209,219.7200
64,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.3950,242,207,217.5300
65,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.5000,246,204,216.0700
66,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.7350,248,207,219.0100
67,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.3740,246,205,217.1500
68,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.7420,243,205,216.4200
69,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.9070,250,206,218.1900
0,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.4840,277,203,218.4000
1,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.4980,259,203,216.4300
2,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.9240,256,206,221.0400
3,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.6970,271,203,217.8000
4,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.0230,257,204,215.6600
5,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.9860,255,208,221.8600
6,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.3890,254,206,217.7000
7,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.3900,263,206,220.6200
8,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.5700,248,206,219.3400
9,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.6740,257,202,216.4500
10,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.1570,243,203,216.2000
11,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.7370,254,203,218.2500
12,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.8020,249,206,218.9500
13,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.0500,252,205,217.6900
14,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.2610,254,208,223.5700
15,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.4120,253,206,219.9900
16,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.2540,254,206,219.3300
17,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.5820,255,205,218.8900
18,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.1890,265,204,217.5300
19,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.1210,263,205,217.4300
20,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.6440,267,204,219.6100
21,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.5520,269,205,217.1800
22,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.8670,253,203,218.0000
23,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.5880,259,206,218.7700
24,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.3930,259,207,219.2400
25,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.9200,268,205,219.7400
26,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.4890,249,205,218.7400
27,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.7630,266,203,217.2400
28,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.8650,255,207,219.5700
29,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.9830,253,200,214.8700
30,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.0810,263,204,217.0600
31,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.1350,259,204,219.5700
32,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.5390,262,202,217.2500
33,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.4720,255,207,220.7700
34,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.9610,257,203,217.7100
35,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.7320,248,203,217.6000
36,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.4910,259,202,216.4200
37,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.8300,251,202,215.7600
38,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.9480,255,202,216.0500
39,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.8580,261,206,218.4300
40,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.4100,256,202,216.9800
41,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.4380,261,203,217.9400
42,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.6990,258,203,216.3900
43,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.9350,264,203,215.7300
44,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.9030,245,204,217.4900
45,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.5850,244,197,211.3600
46,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.2370,255,202,216.7500
47,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.0690,252,201,215.8000
48,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.5960,255,202,216.1000
49,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.1050,251,203,217.2800
50,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.5860,256,201,216.1200
51,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.7650,267,201,216.8500
52,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.2420,248,202,217.7100
53,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.2240,253,202,218.5300
54,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.7110,254,204,217.8500
55,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.3050,247,204,217.7000
56,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.5120,271,200,216.2200
57,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.9830,256,204,219.0400
58,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.0840,244,202,216.3400
59,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.5690,265,203,219.0000
60,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.7460,260,200,215.2000
61,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.8490,255,200,214.8100
62,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.2330,250,202,216.1900
63,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.3750,257,201,215.1300
64,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.2650,263,198,214.5900
65,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.5740,253,200,213.9400
66,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.9210,246,202,215.2400
67,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,156.8520,246,200,212.4600
68,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,155.6000,255,199,212.6600
69,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,155.0760,258,197,212.4100
0,Dragon Claws Spec + Scythe + Chally Spec,177.0720,277,224,237.9000
1,Dragon Claws Spec + Scythe + Chally Spec,177.4330,274,222,234.9800
2,Dragon Claws Spec + Scythe + Chally Spec,176.7760,286,223,240.4100
3,Dragon Claws Spec + Scythe + Chally Spec,176.9950,272,222,237.4100
4,Dragon Claws Spec + Scythe + Chally Spec,176.0430,266,222,234.5900
5,Dragon Claws Spec + Scythe + Chally Spec,177.1580,269,222,235.1400
6,Dragon Claws Spec + Scythe + Chally Spec,178.2140,284,224,238.2000
7,Dragon Claws Spec + Scythe + Chally Spec,178.2520,275,224,237.8700
8,Dragon Claws Spec + Scythe + Chally Spec,175.3940,270,221,235.8700
9,Dragon Claws Spec + Scythe + Chally Spec,176.2980,272,221,236.3100
10,Dragon Claws Spec + Scythe + Chally Spec,175.7470,271,221,235.3600
11,Dragon Claws Spec + Scythe + Chally Spec,176.8120,274,219,235.5600
12,Dragon Claws Spec + Scythe + Chally Spec,175.7260,273,221,235.5000
13,Dragon Claws Spec + Scythe + Chally Spec,176.6590,290,220,236.3900
14,Dragon Claws Spec + Scythe + Chally Spec,173.0390,286,217,233.3600
15,Dragon Claws Spec + Scythe + Chally Spec,175.5450,279,221,236.7500
16,Dragon Claws Spec + Scythe + Chally Spec,176.7990,262,223,237.6000
17,Dragon Claws Spec + Scythe + Chally Spec,176.3310,269,220,235.9600
18,Dragon Claws Spec + Scythe + Chally Spec,174.7120,272,219,235.4900
19,Dragon Claws Spec + Scythe + Chally Spec,175.1510,268,220,234.7400
20,Dragon Claws Spec + Scythe + Chally Spec,174.9220,284,222,238.5200
21,Dragon Claws Spec + Scythe + Chally Spec,176.4790,271,225,238.2700
22,Dragon Claws Spec + Scythe + Chally Spec,176.1540,283,221,236.0600
23,Dragon Claws Spec + Scythe + Chally Spec,174.6150,266,219,233.7100
24,Dragon Claws Spec + Scythe + Chally Spec,175.1410,268,220,235.7500
25,Dragon Claws Spec + Scythe + Chally Spec,177.3170,279,222,239.0200
26,Dragon Claws Spec + Scythe + Chally Spec,175.7440,276,222,238.6500
27,Dragon Claws Spec + Scythe + Chally Spec,174.5160,278,221,236.9700
28,Dragon Claws Spec + Scythe + Chally Spec,174.4790,282,218,233.0600
29,Dragon Claws Spec + Scythe + Chally Spec,174.8280,267,223,239.2100
