def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
10,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.1420,283,243,255.5700
11,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.5400,284,240,254.6700
12,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.7470,293,240,254.2400
13,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.1550,293,240,255.2700
14,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.9290,288,241,256.1700
15,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.5400,292,240,255.4900
16,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.3380,293,241,254.9300
17,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.8640,291,240,254.9800
18,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.9880,290,244,256.7800
19,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.2660,286,241,255.3100
20,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.5380,285,243,255.6600
21,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.6300,293,239,254.4600
22,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.4810,289,244,256.7800
23,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.8880,294,237,252.3600
24,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.7590,282,237,251.6200
25,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.8950,301,243,256.9800
26,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.3370,292,242,256.0500
27,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.9540,289,242,258.5400
28,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.4240,288,237,252.4800
29,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.9350,295,239,253.5600
30,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.7140,296,240,254.9100
31,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.8890,288,241,254.3000
32,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.8680,303,240,251.9700
33,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.1050,294,237,251.6600
34,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.1750,292,237,252.4500
35,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.3400,292,242,258.0400
36,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.6770,301,239,252.2600
37,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.9570,292,238,254.5100
38,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.4040,296,238,251.6300
39,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.0350,292,241,256.2900
40,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.1890,288,240,251.8100
41,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.7090,303,237,252.7200
42,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.8290,285,238,253.9700
43,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.8620,285,241,253.8600
44,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.7570,293,240,252.9700
45,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.4390,289,238,253.8900
46,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.0400,278,240,252.4100
47,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.0060,295,240,255.2600
48,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.6610,294,238,253.8800
49,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.2370,289,239,253.0200
50,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.6600,293,240,252.5000
51,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.2820,290,241,257.1100
52,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.3530,289,235,251.4800
53,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.8330,288,238,252.4500
54,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,191.8180,284,233,248.9000
55,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.8530,292,238,254.5600
56,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.3120,296,241,254.0500
57,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.7280,301,239,256.1000
58,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.8710,296,236,252.1900
59,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,190.8620,285,237,252.3200
60,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.3800,298,240,254.8600
61,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.3460,294,238,252.5200
62,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,191.6470,289,237,250.7400
63,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.2400,285,240,256.2900
64,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,191.1390,298,236,250.6000
65,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.5010,293,238,253.9400
66,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,193.6050,299,240,253.2900
67,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,190.7400,305,235,251.3700
68,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,192.1950,281,237,252.8400
69,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,190.9170,295,237,251.3300
0,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.0800,259,218,228.9900
1,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.0580,257,217,230.5600
2,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.1390,270,218,230.4100
3,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.8410,256,219,230.0100
4,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.9390,258,217,229.6500
5,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.4110,257,218,229.5900
6,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.6830,259,217,229.7300
7,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.6840,263,217,228.2400
8,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.5820,256,219,228.9800
9,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.7970,258,216,227.2700
10,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.6880,264,219,230.7700
11,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.3070,257,220,230.8900
12,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.0700,251,216,227.4200
13,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.4690,268,213,225.3400
14,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.1370,261,216,229.4800
15,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.6480,272,215,226.3200
16,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.5200,267,217,227.3900
17,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.0390,260,217,227.1300
18,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.6280,257,215,227.9100
19,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.8860,262,216,227.0700
20,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.3560,261,216,228.2100
21,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.1750,265,217,230.2100
22,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.6290,263,217,228.1100
23,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.3900,252,215,228.7300
24,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.4020,267,216,230.5300
25,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.7010,261,217,229.9100
26,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.5540,258,215,226.5100
27,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.2200,257,215,228.0200
28,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.9350,251,214,225.4600
29,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.6930,256,215,227.0200
30,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.9360,256,217,227.0400
31,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.5080,256,217,227.6300
32,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.1720,260,218,227.9800
33,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.9070,260,217,228.5600
34,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,179.1650,257,217,229.9000
35,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.1330,262,219,230.2800
36,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.2520,265,217,229.9700
37,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.7400,262,216,226.2600
38,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.8650,262,216,227.3900
39,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.9370,262,215,228.1500
40,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.5130,255,216,227.0800
41,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.7370,248,213,226.5300
42,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.5100,254,215,227.2200
43,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.3880,256,215,226.6200
44,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.5040,257,215,226.9400
45,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.2000,261,216,227.9200
46,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,175.9910,261,214,226.4200
47,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.1580,263,214,226.2600
48,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.0060,261,214,227.5800
49,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.6360,261,214,227.1000
50,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.0320,264,215,227.3300
51,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.1740,261,216,229.1500
52,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.3900,267,218,228.9700
53,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.4770,260,214,227.4300
54,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,175.9320,265,212,224.8500
55,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.1910,255,217,228.3100
56,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.4830,262,215,228.3000
57,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.5630,259,219,229.6500
58,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.6850,262,213,226.5200
59,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,175.6630,266,214,226.6400
60,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.5990,256,213,226.5500
61,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.9210,264,216,228.2300
62,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.3500,263,214,225.1600
63,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.6880,256,214,227.9300
64,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.5530,270,212,226.9500
65,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.9210,262,217,231.1200
66,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.6510,263,214,229.0500
67,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,177.0560,263,215,228.0300
68,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,175.3370,257,216,226.2200
69,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,176.6900,258,215,228.2000
0,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.5160,246,210,219.8100
1,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.8200,250,210,220.8000
2,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.6040,245,210,219.8800
3,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1110,254,211,221.1900
4,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.3470,252,209,220.1500
5,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.8710,249,208,220.3000
6,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1050,251,209,218.7200
7,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.4060,254,208,218.4400
8,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.4400,254,209,220.9200
9,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.9780,249,207,219.1300
10,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.7990,247,209,219.7800
11,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.8020,244,210,221.3400
12,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.3340,250,211,221.7400
13,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.2880,248,209,218.7200
14,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.2300,253,210,220.8000
15,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1330,242,210,218.8900
16,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1730,240,208,217.6500
17,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.8500,250,207,217.5200
18,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1160,251,210,220.4000
19,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.2320,254,210,220.1700
20,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.3800,248,211,221.6200
21,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.0620,248,208,217.5100
22,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.0670,251,210,222.0700
23,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.8230,247,208,220.0400
24,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.3610,242,209,218.4800
25,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.0720,241,206,216.0100
26,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.8590,257,206,218.3300
27,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.7680,248,207,218.2000
28,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.4570,244,209,219.8000
29,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.0840,255,210,220.6600
30,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.4240,251,207,217.8900
31,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.2750,255,207,219.5700
32,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.3740,242,208,218.6300
33,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.8570,246,207,217.9700
34,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.5680,246,208,218.0800
35,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.6150,251,208,219.6500
36,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.9580,254,207,217.5100
37,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.1520,257,207,218.2400
38,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.2840,243,209,220.1800
39,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.0800,241,207,218.3100
40,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.0260,252,209,220.8000
41,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.7250,244,207,218.0000
42,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.1310,242,206,216.4800
43,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.1310,248,207,218.6100
44,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.2360,248,208,219.1900
45,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.5360,259,208,220.2300
46,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.3600,243,206,217.7800
47,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.5410,251,207,219.8600
48,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.8280,248,207,218.2600
49,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.3960,252,210,219.8600
50,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.8340,246,207,218.0800
51,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.4790,248,206,215.3800
52,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.1640,247,206,217.0100
53,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.0690,244,206,216.7100
54,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.9970,251,207,218.0300
55,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.1970,261,209,219.5200
56,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.9070,247,206,218.5700
57,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.8770,246,206,217.4200
58,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.8080,244,209,218.4700
59,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.4800,249,206,218.6000
60,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.9470,240,208,220.2400
61,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.6450,245,205,217.2800
62,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.8750,246,208,218.0300
63,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.8080,243,207,217.5700
64,Dragon Claws Spec + Dragon Claws Spec + Scythe,173.3650,252,208,219.5500
65,Dragon Claws Spec + Dragon Claws Spec + Scythe,171.7480,240,206,217.3800
66,Dragon Claws Spec + Dragon Claws Spec + Scythe,170.9920,238,204,216.6100
67,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.9710,238,206,216.3000
68,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.8550,245,205,217.7800
69,Dragon Claws Spec + Dragon Claws Spec + Scythe,172.8370,242,208,218.1000
0,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.9170,262,206,220.6200
1,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.0740,253,206,219.5300
2,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.3280,248,206,218.6800
3,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.4780,256,208,220.3600
4,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.6080,247,206,219.3700
5,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.7750,263,210,225.7900
6,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.4540,262,204,220.1200
7,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.0450,250,206,220.7700
8,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.1580,269,205,219.6200
9,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.8850,259,207,220.8300
10,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.7040,257,204,218.0400
11,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.1280,244,204,217.4400
12,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.8180,253,204,218.2900
13,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.6380,258,206,221.5600
14,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.4670,251,203,218.0300
15,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.1970,259,205,220.3600
16,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.2200,249,201,217.1600
17,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.5530,263,203,218.0200
18,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.8380,268,204,216.8700
19,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.7460,260,205,219.9500
20,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.6040,262,207,219.5900
21,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.9700,254,205,218.1800
22,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.1930,247,204,218.2100
23,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.8210,257,204,218.5200
24,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.1210,258,205,220.2300
25,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.9690,262,204,219.4200
26,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.6520,254,200,216.0500
27,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.6370,261,205,217.6800
28,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.9320,247,203,217.9000
29,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.0510,250,204,217.6400
30,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.9840,262,203,216.7200
31,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.4300,255,209,221.2600
32,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.6140,255,203,217.3400
33,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.2130,250,204,216.4100
34,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.6640,266,204,218.8800
35,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.3600,256,201,215.8400
36,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.9510,246,202,216.1600
37,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.6840,253,204,217.4900
38,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.6980,258,204,217.8200
39,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.8060,257,206,219.5700
40,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.1790,242,203,217.0800
41,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.8480,261,206,220.5100
42,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.1860,247,202,213.8300
43,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.1040,246,202,214.7400
44,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.0480,246,198,212.7900
45,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.9940,261,203,218.1400
46,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.6750,262,202,216.4200
47,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.9070,258,203,216.4300
48,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.3790,263,203,217.7900
49,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.4190,261,202,216.2800
50,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.4480,265,202,217.9300
51,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.7920,260,204,217.4800
52,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.3310,262,199,215.8200
53,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.0260,255,203,219.2600
54,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.1280,246,200,214.5500
55,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.8030,257,204,218.4800
56,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,156.6580,256,201,214.9700
57,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.3600,254,198,214.3000
58,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.1840,266,201,217.0800
59,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.1480,273,199,215.9200
60,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.9780,263,201,216.3200
61,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.0930,254,203,217.5400
62,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.3570,257,197,213.7500
63,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.4690,245,200,215.1400
64,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.2460,258,202,219.0800
65,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,155.8400,250,199,215.2600
66,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,158.8460,249,201,214.9300
67,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,157.8500,258,198,212.6000
68,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,155.8620,259,201,216.2200
69,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.4150,251,202,217.5700
0,Dragon Claws Spec + Scythe + Chally Spec,176.7160,295,219,233.1100
1,Dragon Claws Spec + Scythe + Chally Spec,178.3890,286,224,240.8500
2,Dragon Claws Spec + Scythe + Chally Spec,176.6700,266,220,233.8200
3,Dragon Claws Spec + Scythe + Chally Spec,179.6530,274,226,241.0800
4,Dragon Claws Spec + Scythe + Chally Spec,176.8860,274,221,236.5700
5,Dragon Claws Spec + Scythe + Chally Spec,176.2430,278,220,234.1500
6,Dragon Claws Spec + Scythe + Chally Spec,177.7080,279,226,238.7600
7,Dragon Claws Spec + Scythe + Chally Spec,174.8110,275,222,236.7800
8,Dragon Claws Spec + Scythe + Chally Spec,177.8020,272,224,237.8500
9,Dragon Claws Spec + Scythe + Chally Spec,176.0740,280,221,237.7100
10,Dragon Claws Spec + Scythe + Chally Spec,175.7880,269,221,237.2200
11,Dragon Claws Spec + Scythe + Chally Spec,175.6850,265,221,234.9100
12,Dragon Claws Spec + Scythe + Chally Spec,175.4970,281,222,236.4600
13,Dragon Claws Spec + Scythe + Chally Spec,175.4960,280,220,236.7300
14,Dragon Claws Spec + Scythe + Chally Spec,175.6870,276,223,236.9100
15,Dragon Claws Spec + Scythe + Chally Spec,175.7870,279,222,237.5500
16,Dragon Claws Spec + Scythe + Chally Spec,174.9740,262,220,234.8400
17,Dragon Claws Spec + Scythe + Chally Spec,174.4720,263,220,233.1000
18,Dragon Claws Spec + Scythe + Chally Spec,177.2460,267,224,237.6400
19,Dragon Claws Spec + Scythe + Chally Spec,177.0440,278,223,239.2900
20,Dragon Claws Spec + Scythe + Chally Spec,176.0980,272,221,238.5200
21,Dragon Claws Spec + Scythe + Chally Spec,175.3180,277,220,236.1000
22,Dragon Claws Spec + Scythe + Chally Spec,174.1530,272,222,236.8200
23,Dragon Claws Spec + Scythe + Chally Spec,172.8700,271,221,235.7800
24,Dragon Claws Spec + Scythe + Chally Spec,173.6270,280,222,236.1800
25,Dragon Claws Spec + Scythe + Chally Spec,175.3580,274,221,236.5000
26,Dragon Claws Spec + Scythe + Chally Spec,172.5040,270,220,234.4100
27,Dragon Claws Spec + Scythe + Chally Spec,174.9070,269,220,234.1600
28,Dragon Claws Spec + Scythe + Chally Spec,174.0880,275,222,237.7600
29,Dragon Claws Spec + Scythe + Chally Spec,172.8080,286,219,237.6900
