def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
10,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.0000,295,244,259.9000
11,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,203.0020,301,247,261.9400
12,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.5500,297,246,259.5600
13,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,203.3480,298,247,261.6500
14,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,202.2460,295,247,260.2100
15,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.2530,286,247,259.2500
16,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.2560,308,246,260.3100
17,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.1580,296,245,258.7900
18,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.6120,298,245,262.0500
19,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.3640,295,244,259.0800
20,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.3500,299,247,261.9600
21,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.0080,300,246,260.9600
22,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,202.0940,298,246,260.1700
23,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,202.6300,304,247,259.2500
24,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.2980,295,245,260.7200
25,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.9550,296,249,262.6500
26,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.3550,304,247,262.4600
27,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.3930,295,244,258.1900
28,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,201.8590,296,248,261.3200
29,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,202.2890,297,247,262.6900
30,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.7770,295,245,259.3700
31,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.1230,302,242,258.4600
32,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.8370,291,245,259.1300
33,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.7990,306,246,261.6300
34,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.9170,292,244,257.2400
35,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,200.0190,297,245,259.8600
36,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.6570,294,245,258.1600
37,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.8520,302,245,260.0500
38,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.2270,299,243,258.0600
39,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.7900,297,243,258.2800
40,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.0680,291,244,260.4900
41,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.9270,294,245,260.1000
42,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.4970,297,244,260.7200
43,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.9780,303,244,258.3400
44,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.8330,289,243,257.8500
45,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.2710,294,242,258.0700
46,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.5700,310,245,261.0800
47,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.8820,296,245,259.1900
48,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.2330,300,247,262.8800
49,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.1910,287,245,258.0500
50,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.9910,306,243,257.9200
51,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.9280,291,243,258.1500
52,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.9600,310,243,258.8100
53,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.8420,300,245,260.0900
54,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.5750,294,246,260.0900
55,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.4390,300,247,260.3800
56,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.0940,304,245,260.6400
57,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.5800,293,242,257.3500
58,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,199.8750,292,243,257.5800
59,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.3440,295,244,259.0000
60,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.2280,308,241,257.8900
61,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,197.7480,297,243,258.4600
62,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.9410,298,244,257.4000
63,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.0940,290,240,255.7200
64,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.5820,287,244,256.9400
65,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,195.3200,295,241,255.6700
66,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.1840,303,244,259.1600
67,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,198.8600,311,246,260.9600
68,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,194.5030,294,242,258.7400
69,Dragon Claws Spec + Dragon Claws Spec + Chally Spec,196.1580,292,243,257.3500
0,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,186.3500,271,222,234.6000
1,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,186.4770,261,224,234.0100
2,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,186.5690,263,222,233.0700
3,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,186.2210,263,220,232.1300
4,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.4410,276,221,233.6300
5,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,186.7340,275,223,236.4100
6,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.4640,268,222,234.7800
7,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.1390,267,222,234.6400
8,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,187.0140,265,224,236.3300
9,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,187.7780,267,226,236.8200
10,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,187.4590,274,227,238.4800
11,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.1530,266,222,234.1800
12,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.9800,264,224,235.3100
13,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.9460,257,220,232.2000
14,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.3930,266,224,235.2200
15,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.1980,266,218,232.1000
16,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.9510,260,222,233.4100
17,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.8770,272,220,232.9500
18,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.6420,273,221,235.1700
19,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.4750,266,223,234.3900
20,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,186.0830,270,225,235.8200
21,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.8970,268,223,235.0700
22,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.8520,260,218,232.2200
23,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.1040,264,222,235.1800
24,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.8010,263,220,234.5200
25,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.6840,262,219,231.3200
26,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.2510,265,223,236.0400
27,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.1810,256,220,231.2600
28,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.6200,264,218,231.9400
29,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.9930,266,222,233.9300
30,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.5140,267,223,235.1400
31,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.1760,268,221,234.2300
32,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,185.2550,262,225,235.6300
33,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.9740,266,220,231.5500
34,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.2480,262,220,232.5300
35,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.1670,258,221,234.6200
36,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.2410,271,221,233.5600
37,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.9940,269,221,232.0800
38,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.5270,266,220,232.4400
39,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.9460,264,217,230.5400
40,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.0560,267,220,232.5400
41,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.5800,263,218,230.2100
42,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.3570,263,222,233.4700
43,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.4720,263,217,228.9300
44,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.6380,262,218,230.9500
45,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.8560,261,220,231.9300
46,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.5410,271,220,232.6300
47,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.2730,266,222,233.7900
48,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,183.6400,264,219,233.4400
49,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,184.0170,263,222,232.9300
50,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.2510,260,219,231.4200
51,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.9700,268,219,232.5700
52,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.0360,273,219,232.0000
53,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.0930,261,220,233.4300
54,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.7870,261,217,230.3400
55,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.6380,276,221,234.0200
56,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.7050,261,221,232.8800
57,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.7700,262,220,233.3300
58,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.6890,259,220,232.3200
59,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.9800,263,220,233.3700
60,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.1240,263,223,235.0000
61,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.2220,269,221,235.3600
62,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.0190,259,218,230.4500
63,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.7770,265,221,234.0200
64,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,181.1940,261,219,231.1500
65,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,182.3020,259,221,233.5400
66,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,178.8940,262,217,229.6400
67,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.0080,259,217,230.3200
68,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.5500,252,220,230.9800
69,Dragon Claws Spec + Dragon Claws Spec + Dragon Dagger Spec,180.3020,263,218,231.1900
0,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.8690,245,213,224.5600
1,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.8830,251,214,223.9200
2,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.7580,250,214,225.1200
3,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.7080,254,213,224.4400
4,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.8140,258,213,225.1900
5,Dragon Claws Spec + Dragon Claws Spec + Scythe,181.4700,254,213,224.7900
6,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.5250,248,213,224.1600
7,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.3520,248,213,224.0800
8,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.9970,249,212,221.2600
9,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.8580,251,212,223.0200
10,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.7260,248,212,224.4300
11,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.5420,245,215,225.1100
12,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.6280,257,213,222.6800
13,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.8510,248,214,225.0500
14,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.1350,244,213,223.2800
15,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.2260,252,215,225.1800
16,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.6820,246,212,222.6200
17,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.2730,250,213,224.4700
18,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.9660,247,212,223.4600
19,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.9310,262,214,226.3800
20,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.9670,252,215,225.6200
21,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.8640,248,213,223.7300
22,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.5980,250,213,223.8200
23,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.9390,247,214,223.7800
24,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.7120,250,212,222.3100
25,Dragon Claws Spec + Dragon Claws Spec + Scythe,180.0170,261,214,223.8000
26,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.9090,256,212,223.2300
27,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.3710,248,211,222.3700
28,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.7090,245,214,224.0900
29,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.4350,249,212,222.8900
30,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.0270,251,212,222.9100
31,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.5040,250,210,221.0600
32,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.2110,251,214,223.8700
33,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.9400,243,212,222.4700
34,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.7440,254,212,223.0000
35,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.3550,266,213,223.3300
36,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.0190,253,211,222.8400
37,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.7020,246,211,220.7900
38,Dragon Claws Spec + Dragon Claws Spec + Scythe,179.0400,256,214,225.8400
39,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.7540,252,213,221.9700
40,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.5550,255,211,223.9600
41,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.2860,261,213,225.4500
42,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.8410,261,209,221.9100
43,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.8580,260,211,221.4600
44,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.2530,257,212,224.0900
45,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.2700,245,212,222.2500
46,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.4300,260,212,224.0400
47,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.8400,256,211,221.2000
48,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.2140,248,209,219.7800
49,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.1900,250,213,225.5000
50,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.8420,250,214,225.1200
51,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.6540,248,211,223.1100
52,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.2140,247,212,224.2100
53,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.6460,252,213,223.5800
54,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.9550,262,211,222.4700
55,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.7510,250,211,221.6900
56,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.7590,257,210,220.6100
57,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.6310,253,210,222.3500
58,Dragon Claws Spec + Dragon Claws Spec + Scythe,174.9700,251,211,222.2300
59,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1240,242,212,221.7200
60,Dragon Claws Spec + Dragon Claws Spec + Scythe,178.5270,248,214,224.4900
61,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.2570,256,209,221.1500
62,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.5080,247,211,221.5900
63,Dragon Claws Spec + Dragon Claws Spec + Scythe,177.5750,246,213,222.8200
64,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.9350,247,212,223.0700
65,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.4530,244,212,222.8500
66,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.7290,245,209,221.1900
67,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.4150,251,210,222.2500
68,Dragon Claws Spec + Dragon Claws Spec + Scythe,176.1120,254,211,223.4300
69,Dragon Claws Spec + Dragon Claws Spec + Scythe,175.4460,255,210,220.7900
0,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,168.4290,258,211,224.8700
1,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,168.4930,246,213,225.1800
2,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,168.6210,265,212,224.3900
3,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,169.4920,264,210,224.3700
4,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,169.0280,261,209,224.9200
5,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,168.9560,257,210,225.4400
6,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,168.1930,261,210,224.5300
7,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,167.7170,259,210,223.0900
8,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,168.8080,257,211,226.4400
9,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.0160,247,207,220.3700
10,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,168.7360,260,209,221.0300
11,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,167.1840,260,211,226.7300
12,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.9000,268,205,222.0200
13,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.0040,261,208,222.6500
14,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.7680,259,205,220.5900
15,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.8910,260,209,221.9900
16,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.6040,268,208,221.5600
17,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.9790,260,209,222.6500
18,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,167.6370,262,208,223.4300
19,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.6280,255,209,221.9200
20,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,167.6850,269,210,224.5100
21,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,167.3780,256,210,224.3400
22,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.5790,261,205,220.9300
23,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.8540,263,210,224.7500
24,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.6070,258,208,223.1000
25,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.3900,255,206,220.6800
26,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.7180,248,206,219.9100
27,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.1520,280,207,223.5300
28,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.8440,251,207,220.1500
29,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.0960,246,211,222.1200
30,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.2110,267,208,220.3400
31,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,166.2860,258,207,222.0200
32,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.3520,265,208,222.3400
33,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.8140,253,206,221.1300
34,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.9450,259,204,220.8700
35,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.7620,262,208,220.7700
36,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.8450,262,207,222.2700
37,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.3290,268,208,224.1100
38,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,165.6430,256,210,224.2900
39,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.7920,270,208,223.5100
40,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.1290,264,207,220.1800
41,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.4250,260,206,221.9100
42,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.4480,259,206,220.7800
43,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.6210,259,207,219.4600
44,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.1710,263,205,219.6400
45,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.8110,255,207,222.7100
46,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.1130,262,205,219.3000
47,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.6390,262,209,223.7300
48,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.5790,252,206,219.6600
49,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,164.6820,255,208,222.2700
50,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.5960,255,209,224.1600
51,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.1020,251,207,219.4500
52,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.5460,262,204,220.1400
53,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.7530,253,207,220.5000
54,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.5300,264,206,218.1600
55,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.1040,255,204,218.4300
56,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.7590,253,208,221.7000
57,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.4620,266,206,222.3000
58,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.6430,263,206,221.3300
59,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,163.0050,251,207,220.0600
60,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.6280,246,206,220.4400
61,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.3940,260,205,218.0300
62,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.6590,269,205,220.2400
63,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.2220,257,204,219.7900
64,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,161.6620,271,207,221.3800
65,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.1150,263,206,222.7900
66,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,162.5520,277,208,222.9800
67,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.7850,259,206,222.0300
68,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,159.9200,266,203,217.4500
69,Dragon Claws Spec + Dragon Dagger Spec + Dragon Dagger Spec,160.5000,248,203,218.4700
0,Dragon Claws Spec + Scythe + Chally Spec,180.9020,269,226,239.3400
1,Dragon Claws Spec + Scythe + Chally Spec,179.9190,285,223,240.0600
2,Dragon Claws Spec + Scythe + Chally Spec,181.0900,274,226,241.5200
3,Dragon Claws Spec + Scythe + Chally Spec,180.5040,284,224,242.3500
4,Dragon Claws Spec + Scythe + Chally Spec,180.0860,270,226,237.5100
5,Dragon Claws Spec + Scythe + Chally Spec,180.5230,279,228,243.1500
6,Dragon Claws Spec + Scythe + Chally Spec,180.3250,277,228,243.8600
7,Dragon Claws Spec + Scythe + Chally Spec,179.7330,281,226,241.5400
8,Dragon Claws Spec + Scythe + Chally Spec,179.2880,284,226,238.7000
9,Dragon Claws Spec + Scythe + Chally Spec,179.6110,280,225,240.8300
10,Dragon Claws Spec + Scythe + Chally Spec,180.5340,288,225,242.2300
11,Dragon Claws Spec + Scythe + Chally Spec,178.4250,278,224,241.5900
12,Dragon Claws Spec + Scythe + Chally Spec,179.3830,284,227,242.5500
13,Dragon Claws Spec + Scythe + Chally Spec,179.4320,269,223,239.0400
14,Dragon Claws Spec + Scythe + Chally Spec,178.2540,297,225,240.0400
15,Dragon Claws Spec + Scythe + Chally Spec,179.5510,277,226,242.2800
16,Dragon Claws Spec + Scythe + Chally Spec,180.2980,286,228,244.8900
17,Dragon Claws Spec + Scythe + Chally Spec,178.8430,280,226,241.3200
18,Dragon Claws Spec + Scythe + Chally Spec,179.3510,275,229,243.5700
19,Dragon Claws Spec + Scythe + Chally Spec,179.6320,289,224,238.8100
20,Dragon Claws Spec + Scythe + Chally Spec,178.3860,272,224,239.5300
21,Dragon Claws Spec + Scythe + Chally Spec,178.6870,288,225,238.9800
22,Dragon Claws Spec + Scythe + Chally Spec,177.0110,273,223,235.8600
23,Dragon Claws Spec + Scythe + Chally Spec,176.4030,276,223,237.7800
24,Dragon Claws Spec + Scythe + Chally Spec,175.4990,265,225,237.6100
25,Dragon Claws Spec + Scythe + Chally Spec,176.8820,284,227,243.4800
26,Dragon Claws Spec + Scythe + Chally Spec,177.4460,274,226,241.6900
27,Dragon Claws Spec + Scythe + Chally Spec,177.6520,277,222,236.8100
28,Dragon Claws Spec + Scythe + Chally Spec,174.6500,293,223,238.2900
29,Dragon Claws Spec + Scythe + Chally Spec,178.0310,265,225,239.2600
